title,price,URL
LEONARD USA 110 L Inverter Double Door Mini Fridge Small Fridge with Separate Deep Freezer Compartment (Based on American Technology) (Silver & Black),"â‚¹23,990",https://www.amazon.in/LEONARD-Inverter-Separate-Compartment-Technology/dp/B0D1NX823H/ref=sr_1_191?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.D3rsLx8cpuzWGYnJVN9SoCaYnbHvYsCtcoApd90mxUffA3_DlfJZC3VKG2lGHqA7uHgZTi0C-KqOa-nWO064Oo68bEAGIaQXTTzW3VM4ZXhBNyA3O1dWeQ9sbz7uLtdKuRwi-LKL4EetdXrZzgoiUrKYNNlPNTu9blTnWuyluV-hMHvfBP7IeoNYd_jzPuIrXIgFOulacEtGoJF1ZWD_WgLrU7kblGzhPv4770xKX_c.nRnuJSplUspbw1GNXUyqUVwBUzod8fkmN7VXlYsy0Jk&dib_tag=se&keywords=FRIDGE&qid=1756774165&sprefix=fridge%2Caps%2C424&sr=8-191
"Haier 445 L 2 Star Frost Free Bottom Mount Double Door Refrigerator|Convertible 14-in-1|Jhukna Mat-Bottom Freezer|Digital Display Panel|Triple Inverter|Twist Ice Maker (HRB-4952CKG-P, Black Glass)","â‚¹53,890",https://www.amazon.in/Haier-Refrigerator-Appliance-HRB-4952CKG-P-Convertible/dp/B0C49M1LBJ/ref=sr_1_192?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.D3rsLx8cpuzWGYnJVN9SoCaYnbHvYsCtcoApd90mxUffA3_DlfJZC3VKG2lGHqA7uHgZTi0C-KqOa-nWO064Oo68bEAGIaQXTTzW3VM4ZXhBNyA3O1dWeQ9sbz7uLtdKuRwi-LKL4EetdXrZzgoiUrKYNNlPNTu9blTnWuyluV-hMHvfBP7IeoNYd_jzPuIrXIgFOulacEtGoJF1ZWD_WgLrU7kblGzhPv4770xKX_c.nRnuJSplUspbw1GNXUyqUVwBUzod8fkmN7VXlYsy0Jk&dib_tag=se&keywords=FRIDGE&qid=1756774165&sprefix=fridge%2Caps%2C424&sr=8-192
"Haier 445 L 2 Star Frost Free Bottom Mount Double Door Refrigerator|Convertible 14-in-1|Jhukna Mat-Bottom Freezer|Digital Display Panel|Triple Inverter|Twist Ice Maker (HRB-4952CKG-P, Black Glass)","â‚¹53,890",https://www.amazon.in/Haier-Refrigerator-Appliance-HRB-4952CKG-P-Convertible/dp/B0C49M1LBJ/ref=sr_1_193?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.tF9jJ0DpPCipxXuygBdrNjMdvULxACKN2edal-6fs3539lWlEvRed89gkxEMgoBCFR9klh23EK4A0DgT0UPjP74wu9P9BVLXD4kIdgLofNedzC9LkdtHkOWjV-oKaA93KnoO0UziKWOFvyOBhIMCSxpyPCbVXwEgs7QMmLIY9lGQJLQpjVsxajnxJrtlOEsM8UrwHZZsvr5CrW0FZvPZvXk_fBRWHwStyN9zSEOr0Ag.cyFsBqNXxKXnL4gda9_MyB9YR9J5uVHNWfa46vhVURQ&dib_tag=se&keywords=FRIDGE&qid=1756774167&sprefix=fridge%2Caps%2C424&sr=8-193
"GEM 92 L 1 Star Direct Cool Single Door Mini Refrigerator (2024 Model,GRDN-120HSTP, Hairline Silver)","â‚¹9,990",https://www.amazon.in/GEM-Direct-Refrigerator-GRDN-120HSTP-Hairline/dp/B0D7684WZB/ref=sr_1_194?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.tF9jJ0DpPCipxXuygBdrNjMdvULxACKN2edal-6fs3539lWlEvRed89gkxEMgoBCFR9klh23EK4A0DgT0UPjP74wu9P9BVLXD4kIdgLofNedzC9LkdtHkOWjV-oKaA93KnoO0UziKWOFvyOBhIMCSxpyPCbVXwEgs7QMmLIY9lGQJLQpjVsxajnxJrtlOEsM8UrwHZZsvr5CrW0FZvPZvXk_fBRWHwStyN9zSEOr0Ag.cyFsBqNXxKXnL4gda9_MyB9YR9J5uVHNWfa46vhVURQ&dib_tag=se&keywords=FRIDGE&qid=1756774167&sprefix=fridge%2Caps%2C424&sr=8-194
"Blue Star 300 Litres Single Door Visi Cooler (SC300F, Grey)","â‚¹32,200",https://www.amazon.in/blue-star-Litres-Single-SC300F/dp/B0C4PBDYJF/ref=sr_1_195?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.tF9jJ0DpPCipxXuygBdrNjMdvULxACKN2edal-6fs3539lWlEvRed89gkxEMgoBCFR9klh23EK4A0DgT0UPjP74wu9P9BVLXD4kIdgLofNedzC9LkdtHkOWjV-oKaA93KnoO0UziKWOFvyOBhIMCSxpyPCbVXwEgs7QMmLIY9lGQJLQpjVsxajnxJrtlOEsM8UrwHZZsvr5CrW0FZvPZvXk_fBRWHwStyN9zSEOr0Ag.cyFsBqNXxKXnL4gda9_MyB9YR9J5uVHNWfa46vhVURQ&dib_tag=se&keywords=FRIDGE&qid=1756774167&sprefix=fridge%2Caps%2C424&sr=8-195
"Godrej 436 L 2 Star With AI Tech, 1+2 Years Additional Warranty, 95%+ Food Surface Disinfection Inverter Frost Free Double Door Regalis Refrigerator (RF EON 438B RCI CH GD, Champagne Gold)","â‚¹42,490",https://www.amazon.in/Godrej-Disinfection-EON-438B-RCI/dp/B0D7Q5GRK5/ref=sr_1_196?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.tF9jJ0DpPCipxXuygBdrNjMdvULxACKN2edal-6fs3539lWlEvRed89gkxEMgoBCFR9klh23EK4A0DgT0UPjP74wu9P9BVLXD4kIdgLofNedzC9LkdtHkOWjV-oKaA93KnoO0UziKWOFvyOBhIMCSxpyPCbVXwEgs7QMmLIY9lGQJLQpjVsxajnxJrtlOEsM8UrwHZZsvr5CrW0FZvPZvXk_fBRWHwStyN9zSEOr0Ag.cyFsBqNXxKXnL4gda9_MyB9YR9J5uVHNWfa46vhVURQ&dib_tag=se&keywords=FRIDGE&qid=1756774167&sprefix=fridge%2Caps%2C424&sr=8-196
"Godrej 180L 2Star Advanced Capillary Technology | Jumbo Vegetable Tray | Wired Shelves | 2.25L Bottle Space | Wide Shelf Space | Direct Cool Single Door Refrigerator (RD EDGE 205B WRF PP BL, Pep Blue)","â‚¹12,490",https://www.amazon.in/Godrej-Refrigerator-EDGE-205B-WRF/dp/B0BS6XQVD1/ref=sr_1_19?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.aHzEw0ulD9OpWSKetkeDn3eil7MX2YFOSKFZOOdYCvCTNlD2XbcepiIXhDsv-DXsFxKIEEnqFIqDsx6VQL5EdZz-N2QusTe5UKkHDEDCTVgV20cYR0OcVWmPI317eNfG1GiGhgCnSUCVsAJZfxmn70OShID_nvQLmc87xh335uGvaX7t-YV0zys-cqlvSmypf2sR6p88MMWyCl9bc_gJPXS1zcrzzu7IY-YVBxY3kuo.MOl_BKZIXXOZDwebeY-U2qtwdjXw0k0Dcu8Q39hD9Vw&dib_tag=se&keywords=FRIDGE&qid=1756774141&sprefix=fridge%2Caps%2C424&sr=8-19
"Haier 355 Litres 3 Star Frost Free Double Door Bottom Mount Convertible Refrigerator with Triple Inverter Technology (HRB-4053PKG-P, Black Glass)","â‚¹49,990",https://www.amazon.in/Haier-Convertible-Refrigerator-Technology-HRB-4053PKG-P/dp/B0CGLR7F4V/ref=sr_1_197?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.tF9jJ0DpPCipxXuygBdrNjMdvULxACKN2edal-6fs3539lWlEvRed89gkxEMgoBCFR9klh23EK4A0DgT0UPjP74wu9P9BVLXD4kIdgLofNedzC9LkdtHkOWjV-oKaA93KnoO0UziKWOFvyOBhIMCSxpyPCbVXwEgs7QMmLIY9lGQJLQpjVsxajnxJrtlOEsM8UrwHZZsvr5CrW0FZvPZvXk_fBRWHwStyN9zSEOr0Ag.cyFsBqNXxKXnL4gda9_MyB9YR9J5uVHNWfa46vhVURQ&dib_tag=se&keywords=FRIDGE&qid=1756774167&sprefix=fridge%2Caps%2C424&sr=8-197
"Whirlpool 184 L 4 Star Inverter Direct-Cool Single Door Refrigerator (205 WDE PRM 4S Inv MAGNUM STEEL-Z, Magnum Steel,Grey)","â‚¹15,390",https://www.amazon.in/Whirlpool-Refrigerator-205-WDE-PRM/dp/B0BSRV1VTJ/ref=sr_1_198?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.tF9jJ0DpPCipxXuygBdrNjMdvULxACKN2edal-6fs3539lWlEvRed89gkxEMgoBCFR9klh23EK4A0DgT0UPjP74wu9P9BVLXD4kIdgLofNedzC9LkdtHkOWjV-oKaA93KnoO0UziKWOFvyOBhIMCSxpyPCbVXwEgs7QMmLIY9lGQJLQpjVsxajnxJrtlOEsM8UrwHZZsvr5CrW0FZvPZvXk_fBRWHwStyN9zSEOr0Ag.cyFsBqNXxKXnL4gda9_MyB9YR9J5uVHNWfa46vhVURQ&dib_tag=se&keywords=FRIDGE&qid=1756774167&sprefix=fridge%2Caps%2C424&sr=8-198
"LG 675 L Inverter Linear Door-in-Door Side-by-Side Refrigerator (GC-M247UGLN, Linen Brown, LG ThinQ)","â‚¹1,24,990",https://www.amazon.in/LG-Frost-Free-Multi-Door-Refrigerator-GC-M247UGLN/dp/B07GDSR53L/ref=sr_1_199?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.tF9jJ0DpPCipxXuygBdrNjMdvULxACKN2edal-6fs3539lWlEvRed89gkxEMgoBCFR9klh23EK4A0DgT0UPjP74wu9P9BVLXD4kIdgLofNedzC9LkdtHkOWjV-oKaA93KnoO0UziKWOFvyOBhIMCSxpyPCbVXwEgs7QMmLIY9lGQJLQpjVsxajnxJrtlOEsM8UrwHZZsvr5CrW0FZvPZvXk_fBRWHwStyN9zSEOr0Ag.cyFsBqNXxKXnL4gda9_MyB9YR9J5uVHNWfa46vhVURQ&dib_tag=se&keywords=FRIDGE&qid=1756774167&sprefix=fridge%2Caps%2C424&sr=8-199
Whirlpool Refrigerator Icemagic Powercool 184L 1 Star Single Door Refrigerator - Rosely,,https://www.amazon.in/Whirlpool-Refrigerator-Icemagic-Powercool-Single/dp/B0DFYS5WB7/ref=sr_1_200?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.tF9jJ0DpPCipxXuygBdrNjMdvULxACKN2edal-6fs3539lWlEvRed89gkxEMgoBCFR9klh23EK4A0DgT0UPjP74wu9P9BVLXD4kIdgLofNedzC9LkdtHkOWjV-oKaA93KnoO0UziKWOFvyOBhIMCSxpyPCbVXwEgs7QMmLIY9lGQJLQpjVsxajnxJrtlOEsM8UrwHZZsvr5CrW0FZvPZvXk_fBRWHwStyN9zSEOr0Ag.cyFsBqNXxKXnL4gda9_MyB9YR9J5uVHNWfa46vhVURQ&dib_tag=se&keywords=FRIDGE&qid=1756774167&sprefix=fridge%2Caps%2C424&sr=8-200
"Samsung 223L 3 Star Inverter Direct-Cool Single Door Refrigerator Appliance (RR24C2723CR/NL,Camellia Purple)","â‚¹19,490",https://www.amazon.in/Samsung-Direct-Cool-Refrigerator-RR24C2723CR-NL/dp/B0BXDJWLBL/ref=sr_1_201?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.tF9jJ0DpPCipxXuygBdrNjMdvULxACKN2edal-6fs3539lWlEvRed89gkxEMgoBCFR9klh23EK4A0DgT0UPjP74wu9P9BVLXD4kIdgLofNedzC9LkdtHkOWjV-oKaA93KnoO0UziKWOFvyOBhIMCSxpyPCbVXwEgs7QMmLIY9lGQJLQpjVsxajnxJrtlOEsM8UrwHZZsvr5CrW0FZvPZvXk_fBRWHwStyN9zSEOr0Ag.cyFsBqNXxKXnL4gda9_MyB9YR9J5uVHNWfa46vhVURQ&dib_tag=se&keywords=FRIDGE&qid=1756774167&sprefix=fridge%2Caps%2C424&sr=8-201
"BOSCH 505L Frost Free Inverter Bottom Freezer Refrigerator (KGN56CI41I, Brushed Silver Steel, Anti-Fingerprint, MultiAirflow, VitaFresh Plus)","â‚¹69,990",https://www.amazon.in/Refrigerator-KGN56CI41I-Anti-Fingerprint-MultiAirflow-VitaFresh/dp/B0DZ6S78R3/ref=sr_1_202?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.tF9jJ0DpPCipxXuygBdrNjMdvULxACKN2edal-6fs3539lWlEvRed89gkxEMgoBCFR9klh23EK4A0DgT0UPjP74wu9P9BVLXD4kIdgLofNedzC9LkdtHkOWjV-oKaA93KnoO0UziKWOFvyOBhIMCSxpyPCbVXwEgs7QMmLIY9lGQJLQpjVsxajnxJrtlOEsM8UrwHZZsvr5CrW0FZvPZvXk_fBRWHwStyN9zSEOr0Ag.cyFsBqNXxKXnL4gda9_MyB9YR9J5uVHNWfa46vhVURQ&dib_tag=se&keywords=FRIDGE&qid=1756774167&sprefix=fridge%2Caps%2C424&sr=8-202
"Electrolux 461L Frost Free Inverter Double Door Refrigerator, Top Freezer, TasteLockAuto & TasteGuard Technology, Arctic Silver Steel, UltimateTaste 500, ETB4600C-A",,https://www.amazon.in/ELECTROLUX-Refrigerator-TasteLockAuto-TasteGuard-UltimateTaste/dp/B0BRQ7GY6D/ref=sr_1_203?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.tF9jJ0DpPCipxXuygBdrNjMdvULxACKN2edal-6fs3539lWlEvRed89gkxEMgoBCFR9klh23EK4A0DgT0UPjP74wu9P9BVLXD4kIdgLofNedzC9LkdtHkOWjV-oKaA93KnoO0UziKWOFvyOBhIMCSxpyPCbVXwEgs7QMmLIY9lGQJLQpjVsxajnxJrtlOEsM8UrwHZZsvr5CrW0FZvPZvXk_fBRWHwStyN9zSEOr0Ag.cyFsBqNXxKXnL4gda9_MyB9YR9J5uVHNWfa46vhVURQ&dib_tag=se&keywords=FRIDGE&qid=1756774167&sprefix=fridge%2Caps%2C424&sr=8-203
Whirlpool 235 L(283D) Frost Free Triple-Door 5 Star Refrigerator(Fp 283D Protton Roy Artemis Steel(N),,https://www.amazon.in/Whirlpool-Triple-Door-Refrigerator-Protton-Artemis/dp/B0F48WJH3D/ref=sr_1_204?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.tF9jJ0DpPCipxXuygBdrNjMdvULxACKN2edal-6fs3539lWlEvRed89gkxEMgoBCFR9klh23EK4A0DgT0UPjP74wu9P9BVLXD4kIdgLofNedzC9LkdtHkOWjV-oKaA93KnoO0UziKWOFvyOBhIMCSxpyPCbVXwEgs7QMmLIY9lGQJLQpjVsxajnxJrtlOEsM8UrwHZZsvr5CrW0FZvPZvXk_fBRWHwStyN9zSEOr0Ag.cyFsBqNXxKXnL4gda9_MyB9YR9J5uVHNWfa46vhVURQ&dib_tag=se&keywords=FRIDGE&qid=1756774167&sprefix=fridge%2Caps%2C424&sr=8-204
"Haier HFC-230SM5, 5 Star Rating Single Door Convertible Deep Freezer, Heavy Duty Compressor with inside metal Liner, Compact Design with Removable Gasket (White)","â‚¹20,490",https://www.amazon.in/Haier-HFC-230SM5-Freezer-Convertible-Capacity/dp/B0B71MX1L4/ref=sr_1_205?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.tF9jJ0DpPCipxXuygBdrNjMdvULxACKN2edal-6fs3539lWlEvRed89gkxEMgoBCFR9klh23EK4A0DgT0UPjP74wu9P9BVLXD4kIdgLofNedzC9LkdtHkOWjV-oKaA93KnoO0UziKWOFvyOBhIMCSxpyPCbVXwEgs7QMmLIY9lGQJLQpjVsxajnxJrtlOEsM8UrwHZZsvr5CrW0FZvPZvXk_fBRWHwStyN9zSEOr0Ag.cyFsBqNXxKXnL4gda9_MyB9YR9J5uVHNWfa46vhVURQ&dib_tag=se&keywords=FRIDGE&qid=1756774167&sprefix=fridge%2Caps%2C424&sr=8-205
"Bosch 187 L, 3 Star, Single Door Refrigerator with Industry's largest vegetable box* & largest Beverage space (CST18S23NI, Fine Steel) | 18 Hour Cooling Retention during powercut, 2.5x Faster Cooling","â‚¹15,990",https://www.amazon.in/Bosch-Refrigerator-Industrys-vegetable-CST18S23NI/dp/B0DX25L7TT/ref=sr_1_206?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.tF9jJ0DpPCipxXuygBdrNjMdvULxACKN2edal-6fs3539lWlEvRed89gkxEMgoBCFR9klh23EK4A0DgT0UPjP74wu9P9BVLXD4kIdgLofNedzC9LkdtHkOWjV-oKaA93KnoO0UziKWOFvyOBhIMCSxpyPCbVXwEgs7QMmLIY9lGQJLQpjVsxajnxJrtlOEsM8UrwHZZsvr5CrW0FZvPZvXk_fBRWHwStyN9zSEOr0Ag.cyFsBqNXxKXnL4gda9_MyB9YR9J5uVHNWfa46vhVURQ&dib_tag=se&keywords=FRIDGE&qid=1756774167&sprefix=fridge%2Caps%2C424&sr=8-206
"CANDY 165L 1 Star Direct Cool Single Door Refrigerator with Stabilizer free Operation (Red Mono, CSD1761RM)","â‚¹9,990",https://www.amazon.in/Direct-Refrigerator-Stabilizer-Operation-CSD1761RM/dp/B0DTTRLSM1/ref=sr_1_20?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.aHzEw0ulD9OpWSKetkeDn3eil7MX2YFOSKFZOOdYCvCTNlD2XbcepiIXhDsv-DXsFxKIEEnqFIqDsx6VQL5EdZz-N2QusTe5UKkHDEDCTVgV20cYR0OcVWmPI317eNfG1GiGhgCnSUCVsAJZfxmn70OShID_nvQLmc87xh335uGvaX7t-YV0zys-cqlvSmypf2sR6p88MMWyCl9bc_gJPXS1zcrzzu7IY-YVBxY3kuo.MOl_BKZIXXOZDwebeY-U2qtwdjXw0k0Dcu8Q39hD9Vw&dib_tag=se&keywords=FRIDGE&qid=1756774141&sprefix=fridge%2Caps%2C424&sr=8-20
"Blue Star VC325 5 Star Frost Free Vertical Glass Single Door Visi Cooler (300L, white)","â‚¹33,299",https://www.amazon.in/Blue-Star-Vertical-single-cooler/dp/B07PSZ9TZ6/ref=sr_1_207?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.tF9jJ0DpPCipxXuygBdrNjMdvULxACKN2edal-6fs3539lWlEvRed89gkxEMgoBCFR9klh23EK4A0DgT0UPjP74wu9P9BVLXD4kIdgLofNedzC9LkdtHkOWjV-oKaA93KnoO0UziKWOFvyOBhIMCSxpyPCbVXwEgs7QMmLIY9lGQJLQpjVsxajnxJrtlOEsM8UrwHZZsvr5CrW0FZvPZvXk_fBRWHwStyN9zSEOr0Ag.cyFsBqNXxKXnL4gda9_MyB9YR9J5uVHNWfa46vhVURQ&dib_tag=se&keywords=FRIDGE&qid=1756774167&sprefix=fridge%2Caps%2C424&sr=8-207
"Electrolux 453L Frost Free Inverter Double Door Refrigerator, Bottom Freezer, TasteLockAuto & TasteGuard Technology, Stainless Steel, UltimateTaste 500, EBE4502C-S",,https://www.amazon.in/ELECTROLUX-Refrigerator-TasteLockAuto-UltimateTaste-EBE4502C-S/dp/B0BRQ785JC/ref=sr_1_208?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.tF9jJ0DpPCipxXuygBdrNjMdvULxACKN2edal-6fs3539lWlEvRed89gkxEMgoBCFR9klh23EK4A0DgT0UPjP74wu9P9BVLXD4kIdgLofNedzC9LkdtHkOWjV-oKaA93KnoO0UziKWOFvyOBhIMCSxpyPCbVXwEgs7QMmLIY9lGQJLQpjVsxajnxJrtlOEsM8UrwHZZsvr5CrW0FZvPZvXk_fBRWHwStyN9zSEOr0Ag.cyFsBqNXxKXnL4gda9_MyB9YR9J5uVHNWfa46vhVURQ&dib_tag=se&keywords=FRIDGE&qid=1756774167&sprefix=fridge%2Caps%2C424&sr=8-208
"Western Src 280-Gl Automatic Visi Cooler Single Door And Glass Door Commercial 5 Star (280 L, Black)","â‚¹29,890",https://www.amazon.in/Western-SRC-280-GL-Commercial-Refrigerator/dp/B08941JSJY/ref=sr_1_209?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.MLkUFiFf9mpyH-cwW3sHxsdSgJdA9CGR5HBRia6vUBaEu20Tx44aqHr5MWNSiMCfdtCIOWd6AioxlrMwICTkZcaNIWzn0V1inPJVUjVL06Nq7iuV9uHSEfnKRFgcma3IC5dUEUXVNZJ4Qxe5x_lGbpec-kulqK8IfhKCYrr6OGgUCmFvdT4kCarInzfBvmTcqeekLcpI7GSQzHlJ6qZ6taEDhQHWGf0lKps6CQ53nuc.vDW__pXbzhO8Oj3VGhY8mN1IskZn-XPhhIDas0KIxPM&dib_tag=se&keywords=FRIDGE&qid=1756774170&sprefix=fridge%2Caps%2C424&sr=8-209
"Samsung 236 L, 2 Star, Convertible, Digital Inverter with Display Frost Free Double Door Refrigerator (RT28C3922S9/HL, Silver, Refined Inox)","â‚¹24,990",https://www.amazon.in/Samsung-Convertible-Refrigerator-RT28C3922S9-HL/dp/B0BR3WT492/ref=sr_1_210?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.MLkUFiFf9mpyH-cwW3sHxsdSgJdA9CGR5HBRia6vUBaEu20Tx44aqHr5MWNSiMCfdtCIOWd6AioxlrMwICTkZcaNIWzn0V1inPJVUjVL06Nq7iuV9uHSEfnKRFgcma3IC5dUEUXVNZJ4Qxe5x_lGbpec-kulqK8IfhKCYrr6OGgUCmFvdT4kCarInzfBvmTcqeekLcpI7GSQzHlJ6qZ6taEDhQHWGf0lKps6CQ53nuc.vDW__pXbzhO8Oj3VGhY8mN1IskZn-XPhhIDas0KIxPM&dib_tag=se&keywords=FRIDGE&qid=1756774170&sprefix=fridge%2Caps%2C424&sr=8-210
"Godrej 234 L 5 Star | Hygiene+ Inverter Technology | Jumbo Vegetable Tray | Base Drawer| Toughened Glass Shelves | Inverter | Direct Cool Single Door Refrigerator (RD 240E TDI MN BL, Marine Blue)","â‚¹19,290",https://www.amazon.in/Godrej-Technology-Refrigerator-240E-TDI/dp/B0F38HR697/ref=sr_1_211?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.MLkUFiFf9mpyH-cwW3sHxsdSgJdA9CGR5HBRia6vUBaEu20Tx44aqHr5MWNSiMCfdtCIOWd6AioxlrMwICTkZcaNIWzn0V1inPJVUjVL06Nq7iuV9uHSEfnKRFgcma3IC5dUEUXVNZJ4Qxe5x_lGbpec-kulqK8IfhKCYrr6OGgUCmFvdT4kCarInzfBvmTcqeekLcpI7GSQzHlJ6qZ6taEDhQHWGf0lKps6CQ53nuc.vDW__pXbzhO8Oj3VGhY8mN1IskZn-XPhhIDas0KIxPM&dib_tag=se&keywords=FRIDGE&qid=1756774170&sprefix=fridge%2Caps%2C424&sr=8-211
"Haier 598L 3Star Vogue 3-Door Side by Side Frost Free Refrigerator|Expert Inverter Technology|Digital Display Panel|Jumbo Ice Maker|Deo Fresh Technology (HRT-683GOG, Grey Onyx Glass)","â‚¹97,990",https://www.amazon.in/Haier-Technology-Refrigerator-HRT-683GOG-P-Convertible/dp/B0C7HJSBKP/ref=sr_1_212?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.MLkUFiFf9mpyH-cwW3sHxsdSgJdA9CGR5HBRia6vUBaEu20Tx44aqHr5MWNSiMCfdtCIOWd6AioxlrMwICTkZcaNIWzn0V1inPJVUjVL06Nq7iuV9uHSEfnKRFgcma3IC5dUEUXVNZJ4Qxe5x_lGbpec-kulqK8IfhKCYrr6OGgUCmFvdT4kCarInzfBvmTcqeekLcpI7GSQzHlJ6qZ6taEDhQHWGf0lKps6CQ53nuc.vDW__pXbzhO8Oj3VGhY8mN1IskZn-XPhhIDas0KIxPM&dib_tag=se&keywords=FRIDGE&qid=1756774170&sprefix=fridge%2Caps%2C424&sr=8-212
"Haier 328 L, 3 Star, Convertible 10-in-1, Triple Inverter & Fan Motor Technology, Frost Free Double Door Refrigerator (HRF-3783YGG-P, Yellow Grey Glass)","â‚¹43,990",https://www.amazon.in/Haier-Inverter-Refrigerator-HRF-3783YGG-P-Convertible/dp/B0C7HHQQ6F/ref=sr_1_213?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.MLkUFiFf9mpyH-cwW3sHxsdSgJdA9CGR5HBRia6vUBaEu20Tx44aqHr5MWNSiMCfdtCIOWd6AioxlrMwICTkZcaNIWzn0V1inPJVUjVL06Nq7iuV9uHSEfnKRFgcma3IC5dUEUXVNZJ4Qxe5x_lGbpec-kulqK8IfhKCYrr6OGgUCmFvdT4kCarInzfBvmTcqeekLcpI7GSQzHlJ6qZ6taEDhQHWGf0lKps6CQ53nuc.vDW__pXbzhO8Oj3VGhY8mN1IskZn-XPhhIDas0KIxPM&dib_tag=se&keywords=FRIDGE&qid=1756774170&sprefix=fridge%2Caps%2C424&sr=8-213
"Whirlpool Refrigerator 185 L, 1 Star, (200 GENIUS CLS 1S WINE)",,https://www.amazon.in/Whirlpool-Refrigerator-Star-GENIUS-WINE/dp/B0B4K9Y2Q4/ref=sr_1_214?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.MLkUFiFf9mpyH-cwW3sHxsdSgJdA9CGR5HBRia6vUBaEu20Tx44aqHr5MWNSiMCfdtCIOWd6AioxlrMwICTkZcaNIWzn0V1inPJVUjVL06Nq7iuV9uHSEfnKRFgcma3IC5dUEUXVNZJ4Qxe5x_lGbpec-kulqK8IfhKCYrr6OGgUCmFvdT4kCarInzfBvmTcqeekLcpI7GSQzHlJ6qZ6taEDhQHWGf0lKps6CQ53nuc.vDW__pXbzhO8Oj3VGhY8mN1IskZn-XPhhIDas0KIxPM&dib_tag=se&keywords=FRIDGE&qid=1756774170&sprefix=fridge%2Caps%2C424&sr=8-214
"Panasonic 450L,Prime Convertible Frost-Free Double Door Bottom Mount Refrigerator With Advance 6- Stage Inverter Compressor (NR-BK468BGMN, Mirror Glass,Net Capacity 401L, 2024 Model)",,https://www.amazon.in/Panasonic-Convertible-Frost-Free-Refrigerator-NR-BK468BGMN/dp/B0DFQGJMR4/ref=sr_1_215?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.MLkUFiFf9mpyH-cwW3sHxsdSgJdA9CGR5HBRia6vUBaEu20Tx44aqHr5MWNSiMCfdtCIOWd6AioxlrMwICTkZcaNIWzn0V1inPJVUjVL06Nq7iuV9uHSEfnKRFgcma3IC5dUEUXVNZJ4Qxe5x_lGbpec-kulqK8IfhKCYrr6OGgUCmFvdT4kCarInzfBvmTcqeekLcpI7GSQzHlJ6qZ6taEDhQHWGf0lKps6CQ53nuc.vDW__pXbzhO8Oj3VGhY8mN1IskZn-XPhhIDas0KIxPM&dib_tag=se&keywords=FRIDGE&qid=1756774170&sprefix=fridge%2Caps%2C424&sr=8-215
"Electrolux 360L Frost Free Inverter Double Door Refrigerator, Top Freezer, TasteLockAuto & TasteSeal Technology, Glossy Black Steel, UltimateTaste 300, ETB3700K-H",,https://www.amazon.in/ELECTROLUX-Refrigerator-TasteLockAuto-UltimateTaste-ETB3700K-H/dp/B0BRQ7P2S3/ref=sr_1_216?crid=39HXJBB0WW82A&dib=eyJ2IjoiMSJ9.MLkUFiFf9mpyH-cwW3sHxsdSgJdA9CGR5HBRia6vUBaEu20Tx44aqHr5MWNSiMCfdtCIOWd6AioxlrMwICTkZcaNIWzn0V1inPJVUjVL06Nq7iuV9uHSEfnKRFgcma3IC5dUEUXVNZJ4Qxe5x_lGbpec-kulqK8IfhKCYrr6OGgUCmFvdT4kCarInzfBvmTcqeekLcpI7GSQzHlJ6qZ6taEDhQHWGf0lKps6CQ53nuc.vDW__pXbzhO8Oj3VGhY8mN1IskZn-XPhhIDas0KIxPM&dib_tag=se&keywords=FRIDGE&qid=1756774170&sprefix=fridge%2Caps%2C424&sr=8-216
